,Rank,Step,Value,Metric,Type,Agent
44839,1,450,0.9326171875,Accuracy,Reconstruction,baseline
44843,1,500,0.94189453125,Accuracy,Reconstruction,baseline
44847,1,550,0.946533203125,Accuracy,Reconstruction,baseline
44851,1,600,0.944091796875,Accuracy,Reconstruction,baseline
44855,1,650,0.9482421875,Accuracy,Reconstruction,baseline
44859,1,700,0.946533203125,Accuracy,Reconstruction,baseline
44863,1,750,0.952880859375,Accuracy,Reconstruction,baseline
44867,1,800,0.95361328125,Accuracy,Reconstruction,baseline
44871,1,850,0.957763671875,Accuracy,Reconstruction,baseline
44875,1,900,0.960693359375,Accuracy,Reconstruction,baseline
44879,1,950,0.960205078125,Accuracy,Reconstruction,baseline
44883,1,1000,0.9638671875,Accuracy,Reconstruction,baseline
44887,1,1050,0.9609375,Accuracy,Reconstruction,baseline
44891,1,1100,0.962158203125,Accuracy,Reconstruction,baseline
44895,1,1150,0.9638671875,Accuracy,Reconstruction,baseline
44899,1,1200,0.967041015625,Accuracy,Reconstruction,baseline
44903,1,1250,0.968017578125,Accuracy,Reconstruction,baseline
44907,1,1300,0.95849609375,Accuracy,Reconstruction,baseline
44911,1,1350,0.968994140625,Accuracy,Reconstruction,baseline
44915,1,1400,0.96630859375,Accuracy,Reconstruction,baseline
44919,1,1450,0.971923828125,Accuracy,Reconstruction,baseline
44923,1,1500,0.9736328125,Accuracy,Reconstruction,baseline
44927,1,1550,0.968994140625,Accuracy,Reconstruction,baseline
44931,1,1600,0.972900390625,Accuracy,Reconstruction,baseline
44935,1,1650,0.9677734375,Accuracy,Reconstruction,baseline
44939,1,1700,0.968017578125,Accuracy,Reconstruction,baseline
44943,1,1750,0.97509765625,Accuracy,Reconstruction,baseline
44947,1,1800,0.969482421875,Accuracy,Reconstruction,baseline
44951,1,1850,0.968994140625,Accuracy,Reconstruction,baseline
44955,1,1900,0.974853515625,Accuracy,Reconstruction,baseline
44959,1,1950,0.97412109375,Accuracy,Reconstruction,baseline
44963,1,2000,0.96826171875,Accuracy,Reconstruction,baseline
44967,1,2050,0.972412109375,Accuracy,Reconstruction,baseline
44971,1,2100,0.975341796875,Accuracy,Reconstruction,baseline
44975,1,2150,0.974365234375,Accuracy,Reconstruction,baseline
44979,1,2200,0.975341796875,Accuracy,Reconstruction,baseline
44983,1,2250,0.978759765625,Accuracy,Reconstruction,baseline
44987,1,2300,0.973388671875,Accuracy,Reconstruction,baseline
44991,1,2350,0.973388671875,Accuracy,Reconstruction,baseline
44995,1,2400,0.97412109375,Accuracy,Reconstruction,baseline
44999,1,2450,0.971435546875,Accuracy,Reconstruction,baseline
45003,1,2500,0.970458984375,Accuracy,Reconstruction,baseline
45007,1,2550,0.972900390625,Accuracy,Reconstruction,baseline
45011,1,2600,0.9775390625,Accuracy,Reconstruction,baseline
45015,1,2650,0.9755859375,Accuracy,Reconstruction,baseline
45019,1,2700,0.977294921875,Accuracy,Reconstruction,baseline
45023,1,2750,0.975830078125,Accuracy,Reconstruction,baseline
45027,1,2800,0.9736328125,Accuracy,Reconstruction,baseline
45031,1,2850,0.977783203125,Accuracy,Reconstruction,baseline
45035,1,2900,0.974609375,Accuracy,Reconstruction,baseline
45039,1,2950,0.9716796875,Accuracy,Reconstruction,baseline
45043,1,3000,0.978271484375,Accuracy,Reconstruction,baseline
45047,1,3050,0.97607421875,Accuracy,Reconstruction,baseline
45051,1,3100,0.978271484375,Accuracy,Reconstruction,baseline
45055,1,3150,0.9765625,Accuracy,Reconstruction,baseline
45059,1,3200,0.979736328125,Accuracy,Reconstruction,baseline
45063,1,3250,0.97998046875,Accuracy,Reconstruction,baseline
45067,1,3300,0.980224609375,Accuracy,Reconstruction,baseline
45071,1,3350,0.97998046875,Accuracy,Reconstruction,baseline
45075,1,3400,0.980712890625,Accuracy,Reconstruction,baseline
45079,1,3450,0.9765625,Accuracy,Reconstruction,baseline
45083,1,3500,0.978271484375,Accuracy,Reconstruction,baseline
45087,1,3550,0.98046875,Accuracy,Reconstruction,baseline
45091,1,3600,0.979248046875,Accuracy,Reconstruction,baseline
45095,1,3650,0.98291015625,Accuracy,Reconstruction,baseline
45099,1,3700,0.984130859375,Accuracy,Reconstruction,baseline
45103,1,3750,0.97802734375,Accuracy,Reconstruction,baseline
45107,1,3800,0.978759765625,Accuracy,Reconstruction,baseline
45111,1,3850,0.977783203125,Accuracy,Reconstruction,baseline
45115,1,3900,0.98095703125,Accuracy,Reconstruction,baseline
45119,1,3950,0.978515625,Accuracy,Reconstruction,baseline
45123,1,4000,0.97998046875,Accuracy,Reconstruction,baseline
45127,1,4050,0.97900390625,Accuracy,Reconstruction,baseline
45131,1,4100,0.98046875,Accuracy,Reconstruction,baseline
45135,1,4150,0.9814453125,Accuracy,Reconstruction,baseline
45139,1,4200,0.979736328125,Accuracy,Reconstruction,baseline
45143,1,4250,0.9833984375,Accuracy,Reconstruction,baseline
45147,1,4300,0.981201171875,Accuracy,Reconstruction,baseline
45151,1,4350,0.983154296875,Accuracy,Reconstruction,baseline
45155,1,4400,0.97802734375,Accuracy,Reconstruction,baseline
45159,1,4450,0.982421875,Accuracy,Reconstruction,baseline
45163,1,4500,0.97998046875,Accuracy,Reconstruction,baseline
45167,1,4550,0.984130859375,Accuracy,Reconstruction,baseline
45171,1,4600,0.98193359375,Accuracy,Reconstruction,baseline
45175,1,4650,0.97998046875,Accuracy,Reconstruction,baseline
45179,1,4700,0.982666015625,Accuracy,Reconstruction,baseline
45183,1,4750,0.9814453125,Accuracy,Reconstruction,baseline
45187,1,4800,0.981689453125,Accuracy,Reconstruction,baseline
45191,1,4850,0.982177734375,Accuracy,Reconstruction,baseline
45195,1,4900,0.982666015625,Accuracy,Reconstruction,baseline
45199,1,4950,0.9833984375,Accuracy,Reconstruction,baseline
45203,1,0,0.0654296875,Accuracy,Reconstruction,A
45207,1,50,0.6923828125,Accuracy,Reconstruction,A
45211,1,100,0.8466796875,Accuracy,Reconstruction,A
45215,1,150,0.860107421875,Accuracy,Reconstruction,A
45219,1,200,0.881591796875,Accuracy,Reconstruction,A
45223,1,250,0.8798828125,Accuracy,Reconstruction,A
45227,1,300,0.878173828125,Accuracy,Reconstruction,A
45231,1,350,0.890625,Accuracy,Reconstruction,A
45235,1,400,0.890625,Accuracy,Reconstruction,A
45239,1,450,0.8857421875,Accuracy,Reconstruction,A
45243,1,500,0.893798828125,Accuracy,Reconstruction,A
45247,1,550,0.90087890625,Accuracy,Reconstruction,A
45251,1,600,0.893798828125,Accuracy,Reconstruction,A
45255,1,650,0.89892578125,Accuracy,Reconstruction,A
45259,1,700,0.887939453125,Accuracy,Reconstruction,A
45263,1,750,0.901611328125,Accuracy,Reconstruction,A
45267,1,800,0.899658203125,Accuracy,Reconstruction,A
45271,1,850,0.899658203125,Accuracy,Reconstruction,A
45275,1,900,0.900146484375,Accuracy,Reconstruction,A
45279,1,950,0.89306640625,Accuracy,Reconstruction,A
45283,1,1000,0.91357421875,Accuracy,Reconstruction,A
45287,1,1050,0.906494140625,Accuracy,Reconstruction,A
45291,1,1100,0.903564453125,Accuracy,Reconstruction,A
45295,1,1150,0.906982421875,Accuracy,Reconstruction,A
45299,1,1200,0.91455078125,Accuracy,Reconstruction,A
45303,1,1250,0.906982421875,Accuracy,Reconstruction,A
45307,1,1300,0.911376953125,Accuracy,Reconstruction,A
45311,1,1350,0.913818359375,Accuracy,Reconstruction,A
45315,1,1400,0.91357421875,Accuracy,Reconstruction,A
45319,1,1450,0.9150390625,Accuracy,Reconstruction,A
45323,1,1500,0.911865234375,Accuracy,Reconstruction,A
45327,1,1550,0.9140625,Accuracy,Reconstruction,A
45331,1,1600,0.9111328125,Accuracy,Reconstruction,A
45335,1,1650,0.911376953125,Accuracy,Reconstruction,A
45339,1,1700,0.9140625,Accuracy,Reconstruction,A
45343,1,1750,0.917236328125,Accuracy,Reconstruction,A
45347,1,1800,0.913818359375,Accuracy,Reconstruction,A
45351,1,1850,0.91259765625,Accuracy,Reconstruction,A
45355,1,1900,0.91650390625,Accuracy,Reconstruction,A
45359,1,1950,0.92724609375,Accuracy,Reconstruction,A
45363,1,2000,0.91552734375,Accuracy,Reconstruction,A
45367,1,2050,0.91162109375,Accuracy,Reconstruction,A
45371,1,2100,0.9189453125,Accuracy,Reconstruction,A
45375,1,2150,0.92236328125,Accuracy,Reconstruction,A
45379,1,2200,0.92333984375,Accuracy,Reconstruction,A
45383,1,2250,0.9248046875,Accuracy,Reconstruction,A
45387,1,2300,0.91552734375,Accuracy,Reconstruction,A
45391,1,2350,0.923828125,Accuracy,Reconstruction,A
45395,1,2400,0.922119140625,Accuracy,Reconstruction,A
45399,1,2450,0.916748046875,Accuracy,Reconstruction,A
45403,1,2500,0.92236328125,Accuracy,Reconstruction,A
45407,1,2550,0.924072265625,Accuracy,Reconstruction,A
45411,1,2600,0.9130859375,Accuracy,Reconstruction,A
45415,1,2650,0.912841796875,Accuracy,Reconstruction,A
45419,1,2700,0.92529296875,Accuracy,Reconstruction,A
45423,1,2750,0.91650390625,Accuracy,Reconstruction,A
45427,1,2800,0.9208984375,Accuracy,Reconstruction,A
45431,1,2850,0.924072265625,Accuracy,Reconstruction,A
45435,1,2900,0.9228515625,Accuracy,Reconstruction,A
45439,1,2950,0.92236328125,Accuracy,Reconstruction,A
45443,1,3000,0.92578125,Accuracy,Reconstruction,A
45447,1,3050,0.92236328125,Accuracy,Reconstruction,A
45451,1,3100,0.9248046875,Accuracy,Reconstruction,A
45455,1,3150,0.922119140625,Accuracy,Reconstruction,A
45459,1,3200,0.916015625,Accuracy,Reconstruction,A
45463,1,3250,0.924560546875,Accuracy,Reconstruction,A
45467,1,3300,0.92333984375,Accuracy,Reconstruction,A
45471,1,3350,0.920654296875,Accuracy,Reconstruction,A
45475,1,3400,0.924560546875,Accuracy,Reconstruction,A
45479,1,3450,0.921630859375,Accuracy,Reconstruction,A
45483,1,3500,0.923583984375,Accuracy,Reconstruction,A
45487,1,3550,0.929443359375,Accuracy,Reconstruction,A
45491,1,3600,0.92919921875,Accuracy,Reconstruction,A
45495,1,3650,0.934814453125,Accuracy,Reconstruction,A
45499,1,3700,0.92626953125,Accuracy,Reconstruction,A
45503,1,3750,0.9208984375,Accuracy,Reconstruction,A
45507,1,3800,0.92236328125,Accuracy,Reconstruction,A
45511,1,3850,0.92333984375,Accuracy,Reconstruction,A
45515,1,3900,0.923583984375,Accuracy,Reconstruction,A
45519,1,3950,0.933349609375,Accuracy,Reconstruction,A
45523,1,4000,0.927001953125,Accuracy,Reconstruction,A
45527,1,4050,0.9296875,Accuracy,Reconstruction,A
45531,1,4100,0.921875,Accuracy,Reconstruction,A
45535,1,4150,0.92919921875,Accuracy,Reconstruction,A
45539,1,4200,0.9208984375,Accuracy,Reconstruction,A
45543,1,4250,0.92822265625,Accuracy,Reconstruction,A
45547,1,4300,0.93408203125,Accuracy,Reconstruction,A
45551,1,4350,0.93115234375,Accuracy,Reconstruction,A
45555,1,4400,0.930419921875,Accuracy,Reconstruction,A
45559,1,4450,0.9296875,Accuracy,Reconstruction,A
45563,1,4500,0.924560546875,Accuracy,Reconstruction,A
45567,1,4550,0.927734375,Accuracy,Reconstruction,A
45571,1,4600,0.9365234375,Accuracy,Reconstruction,A
45575,1,4650,0.9228515625,Accuracy,Reconstruction,A
45579,1,4700,0.9248046875,Accuracy,Reconstruction,A
45583,1,4750,0.92919921875,Accuracy,Reconstruction,A
45587,1,4800,0.930908203125,Accuracy,Reconstruction,A
45591,1,4850,0.927978515625,Accuracy,Reconstruction,A
45595,1,4900,0.9326171875,Accuracy,Reconstruction,A
45599,1,4950,0.92822265625,Accuracy,Reconstruction,A
45603,1,0,0.08935546875,Accuracy,Reconstruction,B
45607,1,50,0.700927734375,Accuracy,Reconstruction,B
45611,1,100,0.833740234375,Accuracy,Reconstruction,B
45615,1,150,0.870361328125,Accuracy,Reconstruction,B
45619,1,200,0.876953125,Accuracy,Reconstruction,B
45623,1,250,0.88916015625,Accuracy,Reconstruction,B
45627,1,300,0.87890625,Accuracy,Reconstruction,B
45631,1,350,0.894775390625,Accuracy,Reconstruction,B
45635,1,400,0.8818359375,Accuracy,Reconstruction,B
45639,1,450,0.88916015625,Accuracy,Reconstruction,B
45643,1,500,0.8876953125,Accuracy,Reconstruction,B
45647,1,550,0.898193359375,Accuracy,Reconstruction,B
45651,1,600,0.896728515625,Accuracy,Reconstruction,B
45655,1,650,0.889404296875,Accuracy,Reconstruction,B
45659,1,700,0.89306640625,Accuracy,Reconstruction,B
45663,1,750,0.900146484375,Accuracy,Reconstruction,B
45667,1,800,0.8876953125,Accuracy,Reconstruction,B
45671,1,850,0.888671875,Accuracy,Reconstruction,B
45675,1,900,0.902587890625,Accuracy,Reconstruction,B
45679,1,950,0.8974609375,Accuracy,Reconstruction,B
45683,1,1000,0.900390625,Accuracy,Reconstruction,B
45687,1,1050,0.903076171875,Accuracy,Reconstruction,B
45691,1,1100,0.89990234375,Accuracy,Reconstruction,B
45695,1,1150,0.90478515625,Accuracy,Reconstruction,B
45699,1,1200,0.908935546875,Accuracy,Reconstruction,B
45703,1,1250,0.905517578125,Accuracy,Reconstruction,B
45707,1,1300,0.904541015625,Accuracy,Reconstruction,B
45711,1,1350,0.912841796875,Accuracy,Reconstruction,B
45715,1,1400,0.9072265625,Accuracy,Reconstruction,B
45719,1,1450,0.90771484375,Accuracy,Reconstruction,B
45723,1,1500,0.91455078125,Accuracy,Reconstruction,B
45727,1,1550,0.908203125,Accuracy,Reconstruction,B
45731,1,1600,0.91455078125,Accuracy,Reconstruction,B
45735,1,1650,0.91162109375,Accuracy,Reconstruction,B
45739,1,1700,0.916015625,Accuracy,Reconstruction,B
45743,1,1750,0.9150390625,Accuracy,Reconstruction,B
45747,1,1800,0.913818359375,Accuracy,Reconstruction,B
45751,1,1850,0.905517578125,Accuracy,Reconstruction,B
45755,1,1900,0.908935546875,Accuracy,Reconstruction,B
45759,1,1950,0.90966796875,Accuracy,Reconstruction,B
45763,1,2000,0.917724609375,Accuracy,Reconstruction,B
45767,1,2050,0.91845703125,Accuracy,Reconstruction,B
45771,1,2100,0.928466796875,Accuracy,Reconstruction,B
45775,1,2150,0.913818359375,Accuracy,Reconstruction,B
45779,1,2200,0.919677734375,Accuracy,Reconstruction,B
45783,1,2250,0.9111328125,Accuracy,Reconstruction,B
45787,1,2300,0.914306640625,Accuracy,Reconstruction,B
45791,1,2350,0.91455078125,Accuracy,Reconstruction,B
45795,1,2400,0.916259765625,Accuracy,Reconstruction,B
45799,1,2450,0.923583984375,Accuracy,Reconstruction,B
45803,1,2500,0.917236328125,Accuracy,Reconstruction,B
45807,1,2550,0.916748046875,Accuracy,Reconstruction,B
45811,1,2600,0.923828125,Accuracy,Reconstruction,B
45815,1,2650,0.926513671875,Accuracy,Reconstruction,B
45819,1,2700,0.922607421875,Accuracy,Reconstruction,B
45823,1,2750,0.916259765625,Accuracy,Reconstruction,B
45827,1,2800,0.922119140625,Accuracy,Reconstruction,B
45831,1,2850,0.920166015625,Accuracy,Reconstruction,B
45835,1,2900,0.912841796875,Accuracy,Reconstruction,B
45839,1,2950,0.92138671875,Accuracy,Reconstruction,B
45843,1,3000,0.923828125,Accuracy,Reconstruction,B
45847,1,3050,0.91796875,Accuracy,Reconstruction,B
45851,1,3100,0.9208984375,Accuracy,Reconstruction,B
45855,1,3150,0.92041015625,Accuracy,Reconstruction,B
45859,1,3200,0.9169921875,Accuracy,Reconstruction,B
45863,1,3250,0.927001953125,Accuracy,Reconstruction,B
45867,1,3300,0.929931640625,Accuracy,Reconstruction,B
45871,1,3350,0.922119140625,Accuracy,Reconstruction,B
45875,1,3400,0.9267578125,Accuracy,Reconstruction,B
45879,1,3450,0.921142578125,Accuracy,Reconstruction,B
45883,1,3500,0.924072265625,Accuracy,Reconstruction,B
45887,1,3550,0.924072265625,Accuracy,Reconstruction,B
45891,1,3600,0.923583984375,Accuracy,Reconstruction,B
45895,1,3650,0.92041015625,Accuracy,Reconstruction,B
45899,1,3700,0.92333984375,Accuracy,Reconstruction,B
45903,1,3750,0.917724609375,Accuracy,Reconstruction,B
45907,1,3800,0.9287109375,Accuracy,Reconstruction,B
45911,1,3850,0.919189453125,Accuracy,Reconstruction,B
45915,1,3900,0.92333984375,Accuracy,Reconstruction,B
45919,1,3950,0.92041015625,Accuracy,Reconstruction,B
45923,1,4000,0.92822265625,Accuracy,Reconstruction,B
45927,1,4050,0.928466796875,Accuracy,Reconstruction,B
45931,1,4100,0.922119140625,Accuracy,Reconstruction,B
45935,1,4150,0.916015625,Accuracy,Reconstruction,B
45939,1,4200,0.929931640625,Accuracy,Reconstruction,B
45943,1,4250,0.9208984375,Accuracy,Reconstruction,B
45947,1,4300,0.92626953125,Accuracy,Reconstruction,B
45951,1,4350,0.9189453125,Accuracy,Reconstruction,B
45955,1,4400,0.91796875,Accuracy,Reconstruction,B
45959,1,4450,0.923583984375,Accuracy,Reconstruction,B
45963,1,4500,0.92626953125,Accuracy,Reconstruction,B
45967,1,4550,0.9248046875,Accuracy,Reconstruction,B
45971,1,4600,0.918701171875,Accuracy,Reconstruction,B
45975,1,4650,0.930419921875,Accuracy,Reconstruction,B
45979,1,4700,0.92822265625,Accuracy,Reconstruction,B
45983,1,4750,0.92626953125,Accuracy,Reconstruction,B
45987,1,4800,0.92138671875,Accuracy,Reconstruction,B
45991,1,4850,0.936279296875,Accuracy,Reconstruction,B
45995,1,4900,0.92236328125,Accuracy,Reconstruction,B
45999,1,4950,0.92138671875,Accuracy,Reconstruction,B
46003,1,0,0.20556640625,Accuracy,Reconstruction,C
46007,1,50,0.7197265625,Accuracy,Reconstruction,C
46011,1,100,0.8505859375,Accuracy,Reconstruction,C
46015,1,150,0.866455078125,Accuracy,Reconstruction,C
46019,1,200,0.865966796875,Accuracy,Reconstruction,C
46023,1,250,0.874267578125,Accuracy,Reconstruction,C
46027,1,300,0.88330078125,Accuracy,Reconstruction,C
46031,1,350,0.873291015625,Accuracy,Reconstruction,C
46035,1,400,0.890869140625,Accuracy,Reconstruction,C
46039,1,450,0.893310546875,Accuracy,Reconstruction,C
46043,1,500,0.8955078125,Accuracy,Reconstruction,C
46047,1,550,0.895263671875,Accuracy,Reconstruction,C
46051,1,600,0.89453125,Accuracy,Reconstruction,C
46055,1,650,0.888916015625,Accuracy,Reconstruction,C
46059,1,700,0.89990234375,Accuracy,Reconstruction,C
46063,1,750,0.89990234375,Accuracy,Reconstruction,C
46067,1,800,0.902099609375,Accuracy,Reconstruction,C
46071,1,850,0.895751953125,Accuracy,Reconstruction,C
46075,1,900,0.89453125,Accuracy,Reconstruction,C
46079,1,950,0.897216796875,Accuracy,Reconstruction,C
46083,1,1000,0.90185546875,Accuracy,Reconstruction,C
46087,1,1050,0.911865234375,Accuracy,Reconstruction,C
46091,1,1100,0.9111328125,Accuracy,Reconstruction,C
46095,1,1150,0.907958984375,Accuracy,Reconstruction,C
46099,1,1200,0.902099609375,Accuracy,Reconstruction,C
46103,1,1250,0.91552734375,Accuracy,Reconstruction,C
46107,1,1300,0.90771484375,Accuracy,Reconstruction,C
46111,1,1350,0.90966796875,Accuracy,Reconstruction,C
46115,1,1400,0.908935546875,Accuracy,Reconstruction,C
46119,1,1450,0.90869140625,Accuracy,Reconstruction,C
46123,1,1500,0.906494140625,Accuracy,Reconstruction,C
46127,1,1550,0.909423828125,Accuracy,Reconstruction,C
46131,1,1600,0.91064453125,Accuracy,Reconstruction,C
46135,1,1650,0.912353515625,Accuracy,Reconstruction,C
46139,1,1700,0.917724609375,Accuracy,Reconstruction,C
46143,1,1750,0.9111328125,Accuracy,Reconstruction,C
46147,1,1800,0.9169921875,Accuracy,Reconstruction,C
46151,1,1850,0.919189453125,Accuracy,Reconstruction,C
46155,1,1900,0.91162109375,Accuracy,Reconstruction,C
46159,1,1950,0.918701171875,Accuracy,Reconstruction,C
46163,1,2000,0.92138671875,Accuracy,Reconstruction,C
46167,1,2050,0.92138671875,Accuracy,Reconstruction,C
46171,1,2100,0.913818359375,Accuracy,Reconstruction,C
46175,1,2150,0.916259765625,Accuracy,Reconstruction,C
46179,1,2200,0.91357421875,Accuracy,Reconstruction,C
46183,1,2250,0.916015625,Accuracy,Reconstruction,C
46187,1,2300,0.92041015625,Accuracy,Reconstruction,C
46191,1,2350,0.9169921875,Accuracy,Reconstruction,C
46195,1,2400,0.92333984375,Accuracy,Reconstruction,C
46199,1,2450,0.9130859375,Accuracy,Reconstruction,C
46203,1,2500,0.911865234375,Accuracy,Reconstruction,C
46207,1,2550,0.926025390625,Accuracy,Reconstruction,C
46211,1,2600,0.9228515625,Accuracy,Reconstruction,C
46215,1,2650,0.923583984375,Accuracy,Reconstruction,C
46219,1,2700,0.914794921875,Accuracy,Reconstruction,C
46223,1,2750,0.912841796875,Accuracy,Reconstruction,C
46227,1,2800,0.919921875,Accuracy,Reconstruction,C
46231,1,2850,0.919677734375,Accuracy,Reconstruction,C
46235,1,2900,0.91943359375,Accuracy,Reconstruction,C
46239,1,2950,0.915771484375,Accuracy,Reconstruction,C
46243,1,3000,0.9248046875,Accuracy,Reconstruction,C
46247,1,3050,0.92041015625,Accuracy,Reconstruction,C
46251,1,3100,0.921875,Accuracy,Reconstruction,C
46255,1,3150,0.918212890625,Accuracy,Reconstruction,C
46259,1,3200,0.91748046875,Accuracy,Reconstruction,C
46263,1,3250,0.9169921875,Accuracy,Reconstruction,C
46267,1,3300,0.923828125,Accuracy,Reconstruction,C
46271,1,3350,0.919677734375,Accuracy,Reconstruction,C
46275,1,3400,0.919189453125,Accuracy,Reconstruction,C
46279,1,3450,0.9228515625,Accuracy,Reconstruction,C
46283,1,3500,0.91552734375,Accuracy,Reconstruction,C
46287,1,3550,0.920166015625,Accuracy,Reconstruction,C
